,일자,코스피,코스피200,S&P500,금값,나스닥,넷플릭스,물가지수,상해종합,주택매매가격지수,통화량(십억원),무담보콜금리 전체,담보콜금리전체,CD(91일),국고채(3년),"회사채(3년, AA-)",니케이,실업률,미국달러환율,중국위안환율,일본100엔환율,유로,WTI유가전처리,필라델피아반도체
104,2011-01-01,2091.6366666666663,276.03809523809525,1286.12,1332.8,2717.2085205078124,27.08214302062988,103.32,2766.6162353515624,66.3,1676448.8,2.66,2.87,2.93,3.71,4.52,10449.529913651317,3.8,1120.07,0.0,1356.27,1495.37,92.19,440.5
105,2011-02-01,2014.157647058824,264.3888235294117,1327.22,1411.48,2783.5357858758225,31.82120293065121,104.09,2872.0104817708334,66.83,1674390.5,2.75,2.95,3.13,3.94,4.72,10622.266858552632,4.5,1118.14,0.0,1350.97,1524.62,96.97,458.6
106,2011-03-01,1996.809090909091,264.6781818181818,1325.83,1432.3,2722.2891368036685,30.75565222035284,105.34,2941.885561735733,67.482,1677475.9,2.92,3.13,3.35,3.74,4.54,9852.446333451704,4.3,1122.45,0.0,1376.2,1572.59,106.72,437.4
107,2011-04-01,2152.505714285714,284.7295238095238,1363.61,1563.7,2797.07197265625,34.05707149505615,105.99,2995.939838610197,68.037,1684792.3,3.01,3.18,3.4,3.74,4.54,9644.624951171874,3.7,1086.84,0.0,1304.81,1569.39,113.93,449.6
108,2011-05-01,2126.2785,280.159,1345.2,1535.8,2815.0757184709823,34.854149591355096,106.31,2827.0685686383927,68.511,1690543.0,3.02,3.14,3.46,3.66,4.44,9650.783665707237,3.2,1083.54,0.0,1333.6,1551.34,102.7,439.6
109,2011-06-01,2077.458095238095,272.63714285714286,1320.64,1500.35,2687.7627175071025,37.0538307536732,106.07,2708.6812686011904,68.848,1697204.2,3.2,3.33,3.53,3.65,4.4,9541.532359730114,3.3,1081.27,0.0,1342.81,1555.38,95.42,410.4
110,2011-07-01,2147.9961904761903,280.6142857142857,1292.28,1627.88,2810.575500488281,40.29271411895752,106.21,2773.559349423363,69.129,1705451.5,3.26,3.36,3.59,3.77,4.48,9996.678515625,3.3,1059.5,0.0,1333.36,1515.37,95.7,386.9
111,2011-08-01,1877.7859090909087,241.07636363636365,1218.89,1825.72,2504.62303626019,33.3324846184772,106.35,2592.5012843919835,69.47,1719437.8,3.25,3.35,3.59,3.57,4.29,9072.942595108696,3.0,1073.17,0.0,1391.35,1538.73,88.81,355.8
112,2011-09-01,1796.1259999999995,231.2195,1131.42,1623.97,2524.1361955915177,23.9574830191476,106.43,2460.1661667596727,69.848,1729531.1,3.25,3.35,3.58,3.45,4.24,8695.42412109375,3.0,1118.61,0.0,1456.48,1542.38,79.2,338.8
113,2011-10-01,1826.2075,238.556,1253.3,1714.85,2594.7819010416665,15.272176697140647,106.33,2401.14176940918,70.126,1742645.4,3.24,3.35,3.58,3.47,4.29,8733.56298828125,2.9,1155.45,0.0,1508.22,1583.95,93.19,386.5
114,2011-11-01,1860.2286363636365,242.4086363636364,1246.96,1746.38,2606.289039248512,11.394829886300224,105.99,2456.552945223721,70.403,1753296.4,3.26,3.35,3.56,3.39,4.24,8506.105004882813,2.9,1132.31,0.0,1459.96,1536.59,100.36,373.3
115,2011-12-01,1867.3061904761903,243.54761904761904,1257.6,1563.7,2601.6699800037204,10.043469292776924,106.09,2248.844193892045,70.521,1756597.4,3.26,3.36,3.55,3.36,4.24,8505.991908482143,3.0,1147.45,0.0,1473.43,1511.0,98.83,364.4
116,2012-01-01,1888.9985,247.71,1312.41,1737.6,2743.7950073242187,13.96449990272522,106.64,2250.1533203125,70.631,1757058.7,3.26,3.35,3.55,3.37,4.24,8616.708932976973,3.5,1145.85,0.0,1488.74,1477.23,98.48,408.9
117,2012-02-01,2002.5809523809523,262.9109523809524,1365.68,1696.85,2928.9804931640624,17.131500244140625,107.37,2365.987746465774,70.749,1762988.4,3.25,3.35,3.53,3.43,4.25,9242.327055431548,4.2,1123.35,0.0,1433.65,1485.99,107.07,424.2
118,2012-03-01,2026.1423809523808,267.0252380952381,1408.47,1668.35,3035.91591574929,16.14311695098877,107.9,2383.8779629794035,70.856,1773172.9,3.25,3.36,3.54,3.55,4.36,9962.34719122024,3.7,1125.9,0.0,1364.08,1487.13,103.02,438.6
119,2012-04-01,1998.4445,265.288,1397.91,1664.75,3035.101513671875,14.41199984550476,107.95,2356.646283318015,70.932,1777114.7,3.25,3.35,3.54,3.5,4.25,9627.419970703126,3.5,1135.55,0.0,1393.87,1495.55,104.87,413.4
120,2012-05-01,1888.419047619048,250.3057142857143,1310.33,1560.43,2900.409113103693,10.42681815407493,107.35,2388.536299272017,70.967,1784220.5,3.26,3.36,3.54,3.38,4.01,8842.540922619048,3.1,1154.27,0.0,1447.08,1478.58,86.53,368.4
121,2012-06-01,1848.0275,244.98200000000003,1362.16,1597.4,2850.353829520089,9.393401373000373,106.05,2282.519494628906,70.941,1796981.5,3.26,3.37,3.54,3.29,3.87,8638.079520089286,3.2,1165.51,0.0,1469.08,1462.27,84.96,385.5
122,2012-07-01,1827.184090909091,241.0472727272727,1379.32,1614.3,2920.1123976934523,10.75061221349807,105.58,2168.806729403409,70.861,1807289.2,3.09,3.19,3.34,3.01,3.6,8760.67810639881,3.1,1143.36,0.0,1446.38,1406.96,88.06,383.7
123,2012-08-01,1917.4622727272729,254.1709090909091,1406.58,1692.01,3032.66649329144,8.676645963088326,106.23,2114.2926609205165,70.79,1817134.9,3.0,3.11,3.19,2.83,3.4,8949.876061480978,3.0,1131.69,0.0,1438.35,1402.81,96.47,396.2
124,2012-09-01,1958.968,258.068,1440.67,1772.1,3136.8026444284537,8.082481032923647,106.61,2070.1466857910154,70.683,1819290.1,2.99,3.11,3.14,2.81,3.31,8948.590049342105,2.9,1124.78,0.0,1438.63,1445.97,92.19,382.3
125,2012-10-01,1945.155714285714,254.35,1412.16,1720.65,3060.261916387649,9.397278740292505,105.78,2100.0923665364585,70.603,1822420.9,2.81,2.92,2.93,2.78,3.3,8827.38631924716,2.8,1106.93,0.0,1400.86,1435.95,86.24,367.0
126,2012-11-01,1903.5204545454544,249.5686363636364,1416.18,1714.8,2941.0147646949404,11.434557869320823,105.05,2042.7444014115767,70.55,1830280.3,2.75,2.87,2.85,2.8,3.32,9059.85997953869,2.8,1087.52,0.0,1344.04,1395.9,88.91,374.4
127,2012-12-01,1972.3594444444443,261.03277777777777,1426.19,1675.35,3003.7920043945314,12.772142839431762,104.79,2124.66296968006,70.501,1835556.7,2.75,2.87,2.88,2.85,3.3,9814.37736430921,2.9,1076.97,0.0,1288.05,1411.39,91.82,384.1
128,2013-01-01,1990.283181818182,261.86227272727274,1498.11,1663.65,3125.9133184523807,16.71625850314186,104.96,2311.043591308594,70.462,1841128.1,2.76,2.87,2.86,2.75,3.2,10750.854749177632,3.4,1065.35,0.0,1196.82,1415.66,97.49,412.7
129,2013-02-01,1977.739473684211,261.3142105263158,1514.68,1579.58,3169.213147615132,26.065263045461556,105.68,2380.363427734375,70.421,1857135.0,2.75,2.87,2.83,2.7,3.06,11336.44474712171,3.9,1086.68,0.0,1166.43,1452.33,92.05,426.6
130,2013-03-01,1994.587,261.8455,1569.19,1598.75,3236.167041015625,26.384785652160645,105.26,2296.4312104724704,70.389,1862405.5,2.74,2.85,2.81,2.6,2.95,12244.028564453123,3.5,1102.2,0.0,1161.1,1427.45,97.23,436.7
131,2013-04-01,1940.7627272727275,253.685,1597.57,1476.75,3251.3518288352275,26.118636304681957,104.93,2211.795884874132,70.391,1867726.3,2.75,2.85,2.8,2.55,2.91,13224.061430431548,3.2,1121.83,0.0,1148.4,1459.59,93.46,444.4
132,2013-05-01,1976.9366666666665,257.17857142857144,1630.74,1387.92,3440.375443892045,31.95999995144931,104.57,2264.514703924005,70.381,1870289.7,2.56,0.0,2.72,2.59,2.96,14532.40676153274,3.0,1110.67,0.0,1100.33,1441.54,91.97,468.6
133,2013-06-01,1890.6263157894737,245.3215789473684,1606.28,1234.57,3416.741491699219,31.275428104400635,104.55,2119.149126838235,70.353,1884193.2,2.49,2.5,2.69,2.87,3.24,13106.618505859376,3.1,1135.21,0.0,1165.7,1498.69,96.56,468.4
134,2013-07-01,1872.0265217391304,242.64739130434785,1685.73,1325.25,3559.7109042080965,35.159869800914414,104.53,2013.6492336107335,70.351,1890728.6,2.48,0.0,2.68,2.91,3.38,14317.543190696022,3.1,1127.23,0.0,1130.68,1475.13,105.03,477.8
135,2013-08-01,1895.212380952381,246.26238095238097,1632.97,1395.15,3639.928677645597,37.744869752363726,104.82,2073.816905628551,70.323,1888658.4,2.5,0.0,2.66,2.94,3.33,13726.66366299716,3.0,1116.98,0.0,1142.11,1488.42,107.65,457.7
136,2013-09-01,1981.0455555555557,259.4611111111111,1681.55,1328.94,3731.261999511719,43.35285701751709,104.71,2185.3470009251646,70.36,1903187.1,2.5,2.53,2.66,2.9,3.29,14372.116930509868,2.7,1087.35,0.0,1095.09,1449.0,102.33,490.8
137,2013-10-01,2031.072380952381,267.0895238095238,1756.54,1323.1,3848.20262610394,45.95981349115787,104.34,2186.705946180556,70.503,1908557.6,2.5,2.53,2.66,2.83,3.25,14329.022771661932,2.7,1066.8,0.0,1089.59,1455.23,96.38,507.1
138,2013-11-01,2011.8533333333328,264.51047619047614,1805.81,1253.49,3957.5330078125,48.95478572845459,104.13,2161.967703683036,70.626,1923339.2,2.5,2.53,2.65,2.936,3.366,14931.737451171875,2.6,1062.82,0.0,1063.67,1434.24,92.72,510.3
139,2013-12-01,1992.745714285714,261.7665,1848.36,1205.65,4075.885707310268,52.57870737711588,104.37,2163.3789506392045,70.762,1932026.4,2.5,2.56,2.65,2.941,3.36,15655.22607421875,3.0,1056.67,0.0,1021.51,1447.17,98.42,535.0
140,2014-01-01,1951.1745,254.1795,1782.59,1244.55,4154.361862909226,51.30408187139602,104.65,2036.281389508929,70.842,1937045.6,2.5,2.55,2.65,2.892,3.319,15578.280016447368,3.4,1064.75,0.0,1022.75,1451.18,97.49,529.2
141,2014-02-01,1937.738,252.471,1859.45,1326.44,4199.451056229441,61.63127798783152,104.78,2091.4852294921875,70.957,1954340.7,2.49,2.53,2.65,2.854,3.28,14617.570518092103,4.5,1071.3,0.0,1048.64,1462.63,102.59,563.8
142,2014-03-01,1953.3166666666668,253.7619047619048,1872.34,1284.01,4276.359095982143,59.26482990809849,104.74,2036.6289934430804,71.157,1964954.0,2.48,2.53,2.65,2.874,3.303,14694.8265625,3.9,1070.89,0.0,1047.1,1480.5,101.58,586.7
143,2014-04-01,1993.505,259.6959090909091,1883.95,1291.55,4119.306198846726,48.66047613961356,104.58,2074.381737118676,71.304,1970361.6,2.49,2.53,2.65,2.875,3.303,14475.333751860118,3.8,1044.55,0.0,1018.6,1442.03,99.74,576.0
144,2014-05-01,1994.0310526315789,260.0731578947369,1923.57,1249.73,4135.374302455357,51.77571432931082,104.56,2029.7526611328128,71.351,1982390.9,2.49,0.0,2.65,2.838,3.264,14343.14443359375,3.5,1024.99,0.0,1006.99,1406.72,102.71,599.6
145,2014-06-01,1996.2952631578949,259.8226315789474,1960.23,1327.32,4332.737653459822,61.900680178687686,104.61,2043.0151916503903,71.401,1999376.3,2.48,2.53,2.65,2.746,3.168,15131.797665550595,3.5,1019.36,0.0,998.99,1385.45,105.37,635.9
146,2014-07-01,2020.237391304348,262.07695652173913,1930.67,1282.55,4434.125954367898,63.20266220786355,104.69,2086.22925335428,71.466,2013935.1,2.49,0.0,2.65,2.558,2.97,15379.293235085228,3.4,1019.93,0.0,1003.01,1381.96,98.17,607.5
147,2014-08-01,2064.2245,265.5035,2003.37,1287.81,4464.831449962798,65.31721096947079,104.58,2218.362107049851,71.562,2031777.2,2.34,0.0,2.52,2.54,2.926,15358.704287574405,3.3,1025.36,0.0,996.02,1365.89,95.96,645.3
148,2014-09-01,2045.4336842105265,260.82631578947365,1972.29,1208.16,4551.585728236607,66.11646252586728,104.2,2317.0698358444943,71.758,2037600.8,2.24,0.0,2.35,2.405,2.786,15948.469482421877,3.1,1033.24,0.0,962.48,1334.3,91.16,638.5
149,2014-10-01,1946.671904761905,245.7842857142857,2018.05,1173.48,4403.23046875,58.92614928535793,103.47,2354.653903537326,71.97,2051149.8,2.07,0.0,2.21,2.239,2.595,15394.11044034091,3.2,1060.28,0.0,982.7,1344.64,80.54,640.9
150,2014-11-01,1962.2625,249.874,2067.56,1167.41,4687.702688116777,53.34631588584498,103.15,2493.692443847656,72.116,2083253.5,1.98,0.0,2.14,2.138,2.466,17179.027235243055,3.0,1095.1,0.0,942.9,1366.24,66.15,685.7
151,2014-12-01,1945.239523809524,248.8871428571429,2058.9,1184.86,4732.700927734375,48.51396092501554,102.14,2991.3612726384945,72.249,2088729.8,1.99,0.0,2.13,2.143,2.46,17541.69456845238,3.3,1104.33,0.0,925.1,1361.42,53.27,686.9
152,2015-01-01,1920.5638095238091,246.6547619047619,1994.99,1283.78,4673.701489257813,53.40935745239258,100.89,3293.8730712890624,72.345,2092223.5,1.99,0.0,2.13,2.039,2.356,17274.39967105263,3.7,1088.86,0.0,919.93,1267.5,48.24,653.1
153,2015-02-01,1962.6900000000005,250.29,2104.5,1213.22,4854.255833675987,66.13172952752365,100.96,3186.547265625,72.509,2109892.3,1.99,0.0,2.12,2.024,2.3,18053.204461348683,4.5,1098.4,0.0,926.37,1246.77,49.76,714.7
154,2015-03-01,2013.155,255.4640909090909,2067.89,1183.68,4938.01045365767,62.522986672141336,100.84,3483.941261985085,72.809,2127887.8,1.83,0.0,1.95,1.865,2.128,19197.567737926136,4.0,1112.57,0.0,924.4,1206.7,47.6,695.5
155,2015-04-01,2107.5468181818183,264.2231818181818,2085.51,1184.37,4985.951427641369,72.26054454985119,100.8,4186.232177734375,73.169,2148114.7,1.73,0.0,1.81,1.739,1.988,19767.92336309524,3.9,1088.66,0.0,910.67,1175.28,59.63,686.3
156,2015-05-01,2118.2516666666666,262.8211111111111,2107.39,1190.55,5029.431469726563,85.1999282836914,100.87,4467.844995117188,73.441,2166741.1,1.74,0.0,1.8,1.875,2.115,19974.18739149305,3.7,1091.27,0.0,904.5,1219.27,60.3,745.4
157,2015-06-01,2067.405,252.8836363636364,2063.11,1172.42,5073.041836825284,93.20499940352006,100.82,4798.02019391741,73.778,2179561.1,1.57,0.0,1.7,1.773,2.012,20403.840287642044,3.8,1112.2,0.0,898.97,1247.15,59.47,680.5
158,2015-07-01,2061.1495652173912,248.40782608695653,2103.84,1095.82,5082.809969815341,104.23883056640624,100.45,3848.249182659647,74.092,2200510.9,1.48,0.0,1.65,1.777,2.001,20372.583984375,3.6,1143.22,0.0,927.48,1257.72,47.12,646.3
159,2015-08-01,1956.5505,234.48,1972.18,1134.81,4934.622860863095,117.5028562999907,99.83,3594.0173456101197,74.381,2218660.3,1.49,0.0,1.64,1.735,1.98,19919.090401785717,3.4,1179.1,0.0,958.3,1312.92,49.2,611.0
160,2015-09-01,1936.605,233.9205,1920.03,1115.07,4748.004324776785,100.56571524483816,99.39,3127.992248535156,74.731,2230000.7,1.48,0.0,1.6,1.651,1.946,17944.223170230263,3.2,1184.76,0.0,985.71,1331.28,45.09,602.7
161,2015-10-01,2021.3766666666663,246.0290476190476,2079.36,1142.16,4879.03682084517,105.58772763338956,98.71,3342.4785443474266,74.984,2232432.0,1.48,0.0,1.58,1.627,1.962,18374.10574776786,3.1,1148.18,0.0,955.92,1288.92,46.59,662.5
162,2015-11-01,2008.9752380952384,246.6561904761905,2080.41,1064.77,5082.508032226562,116.06949958801268,98.32,3561.1917782738096,75.304,2242848.2,1.49,0.0,1.59,1.752,2.118,19581.77066200658,3.0,1151.97,0.0,940.34,1238.07,41.65,677.1
163,2015-12-01,1973.438095238095,242.5957142857143,2043.94,1061.42,5040.5400390625,121.29636313698508,98.09,3546.047894021739,75.441,2246070.1,1.48,0.0,1.67,1.719,2.143,19202.57691592262,3.2,1172.24,0.0,962.5,1275.34,37.04,663.5
164,2016-01-01,1895.199,230.6905,1940.24,1118.17,4610.7142526726975,105.44789484927529,97.56,2983.3718505859374,75.504,2261356.4,1.49,0.0,1.67,1.628,2.091,17302.297388980263,3.7,1201.67,181.55,1017.44,1306.27,33.62,613.7
165,2016-02-01,1900.8105555555555,232.42277777777772,1932.23,1238.74,4463.206030273437,89.96949996948243,97.56,2803.190078735352,75.558,2285313.5,1.49,0.0,1.64,1.474,1.95,16346.96103515625,4.9,1217.35,185.71,1060.15,1348.77,33.75,622.1
166,2016-03-01,1977.7904545454544,242.6981818181818,2059.74,1232.7,4754.479114879261,99.31590929898348,97.5,2908.5992909307065,75.584,2294544.7,1.49,0.0,1.63,1.498,1.979,16897.340465198864,4.2,1188.21,182.56,1051.68,1322.22,38.34,676.9
167,2016-04-01,1996.8265,245.6645,2065.3,1292.99,4892.168108258928,100.81190454392204,97.74,3005.0718383789062,75.615,2299081.3,1.48,0.0,1.61,1.468,1.94,16543.467431640624,3.9,1147.51,176.93,1044.3,1300.69,45.92,645.3
168,2016-05-01,1967.846,241.432,2096.96,1215.33,4788.235235305059,93.17476145426431,97.86,2859.862816220238,75.665,2312801.2,1.49,0.0,1.58,1.455,1.91,16612.673159950657,3.6,1171.51,179.13,1074.8,1323.56,49.1,699.4
169,2016-06-01,1978.5657142857144,244.3680952380952,2098.86,1322.2,4856.232688210227,94.2986366965554,98.09,2899.186669921875,75.734,2334256.2,1.29,0.0,1.43,1.334,1.789,16068.810813210228,3.6,1170.5,177.26,1107.53,1315.43,48.33,691.7
170,2016-07-01,2002.7847619047616,248.96238095238093,2173.6,1351.0,5023.98896484375,93.16349983215332,97.98,3016.883231026786,75.832,2352245.1,1.23,0.0,1.36,1.218,1.65,16168.31962890625,3.5,1144.09,171.09,1099.08,1265.39,41.6,766.8
171,2016-08-01,2036.765,255.4568181818182,2170.95,1308.97,5217.038319463315,95.62260901409648,98.07,3050.021017323369,75.927,2377323.1,1.23,0.0,1.35,1.238,1.645,16586.070401278408,3.6,1111.68,167.04,1097.61,1245.95,44.7,801.5
172,2016-09-01,2040.6052631578948,257.3278947368421,2168.27,1315.75,5254.154296875,97.44857134137835,98.3,3036.465893554688,76.031,2383040.5,1.24,0.0,1.34,1.312,1.704,16737.04140625,3.5,1107.49,165.72,1087.49,1241.09,48.24,835.6
173,2016-10-01,2037.6225,257.589,2126.15,1277.3,5255.989560081845,113.1566670735677,98.59,3085.98844909668,76.215,2391059.2,1.23,0.0,1.35,1.361,1.781,17044.5103515625,3.3,1125.28,167.04,1084.08,1240.57,46.86,823.5
174,2016-11-01,1985.3831818181816,252.33090909090907,2198.81,1173.25,5260.565243675595,118.38380940755208,99.03,3195.51503684304,76.407,2406393.5,1.23,0.0,1.42,1.609,2.021,17689.540087890626,3.1,1161.64,169.49,1074.17,1254.4,49.44,879.5
175,2016-12-01,2020.577619047619,259.8590476190476,2238.83,1152.27,5413.116652715774,124.00714329310826,99.9,3155.8410089666195,76.463,2414040.9,1.23,0.0,1.54,1.692,2.162,19066.027436755958,3.2,1182.28,170.71,1019.36,1245.51,53.72,906.5
176,2017-01-01,2061.545,266.0535,2278.87,1210.65,5561.423486328125,134.87600059509276,101.35,3136.32568359375,76.481,2417807.6,1.24,0.0,1.5,1.643,2.104,19194.056126644737,3.7,1185.1,172.43,1029.58,1257.71,52.81,944.3
177,2017-02-01,2083.543,269.4855,2363.64,1248.33,5764.702097039473,142.4973698666221,101.74,3211.4585774739585,76.489,2420285.6,1.23,0.0,1.49,1.665,2.13,19188.73291015625,4.9,1144.92,167.21,1012.77,1219.46,54.01,969.4
178,2017-03-01,2134.4645454545457,277.8259090909091,2362.72,1249.35,5864.96433423913,143.22695591138756,101.7,3240.687542459239,76.509,2436994.7,1.23,0.0,1.48,1.709,2.208,19340.177379261364,4.1,1134.77,164.84,1004.41,1213.1,50.6,1011.4
179,2017-04-01,2159.306,280.3205,2384.2,1268.29,5912.169484991777,145.45789457622328,101.48,3213.1758626302085,76.538,2450220.9,1.23,0.0,1.43,1.678,2.195,18736.39052734375,4.2,1132.73,164.49,1029.02,1213.41,49.33,1005.5
180,2017-05-01,2297.596315789474,300.11894736842106,2411.8,1268.94,6124.878173828125,158.39500080455434,101.21,3094.578747558594,76.578,2454386.7,1.23,0.0,1.39,1.69,2.216,19726.7564453125,3.6,1125.28,163.52,1002.87,1245.11,48.32,1091.4
181,2017-06-01,2371.3590476190475,308.59666666666664,2423.41,1241.55,6224.285888671875,156.51136363636363,100.81,3145.7821710759945,76.711,2470861.1,1.24,0.0,1.38,1.673,2.208,20045.627574573864,3.8,1130.04,166.14,1019.24,1268.83,46.04,1034.9
182,2017-07-01,2414.484761904762,316.1347619047619,2470.3,1269.43,6294.6740234375,169.44649963378907,100.89,3222.186314174108,76.891,2472110.4,1.24,0.0,1.39,1.74,2.278,20044.862109375,3.4,1134.4,167.47,1008.68,1305.93,50.17,1085.2
183,2017-08-01,2373.7722727272726,310.1445454545455,2471.65,1321.4,6311.397397248641,172.38956418244734,101.35,3287.491741677989,77.074,2485629.9,1.23,0.0,1.39,1.78,2.32,19670.16912286932,3.6,1130.79,169.16,1029.7,1336.51,47.23,1114.3
184,2017-09-01,2371.3061904761903,312.17047619047617,2519.36,1280.15,6428.078979492188,181.6665008544922,102.03,3363.21570405506,77.139,2492388.2,1.25,0.0,1.38,1.785,2.333,19924.39853515625,3.3,1131.59,172.34,1022.47,1347.86,51.67,1171.7
185,2017-10-01,2480.50625,328.253125,2575.26,1271.08,6603.011341441761,194.2777266068892,102.14,3386.9000459558824,77.226,2504594.2,1.25,0.0,1.38,2.026,2.574,21267.490420386905,3.2,1131.57,171.08,1001.7,1331.28,54.38,1275.6
186,2017-11-01,2538.494545454545,334.41636363636366,2647.58,1274.94,6796.045224144345,195.2233334495908,102.04,3388.264504172585,77.332,2521786.3,1.26,0.0,1.45,2.15,2.709,22525.14853515625,3.1,1105.04,166.82,978.92,1296.16,57.4,1272.6
187,2017-12-01,2472.098421052632,324.53789473684213,2673.61,1303.05,6889.740454101562,187.854500579834,102.09,3293.6683989025296,77.411,2527641.3,1.51,0.0,1.66,2.1,2.649,22769.89090401786,3.3,1085.78,164.53,961.24,1284.44,60.42,1253.1
188,2018-01-01,2520.3818181818183,329.8118181818182,2823.81,1345.15,7279.498046875,232.90809558686755,102.52,3457.0170565518465,77.556,2551196.0,1.5,0.0,1.66,2.19,2.722,23712.210012335527,3.7,1066.7,165.58,960.65,1299.57,64.73,1361.5
189,2018-02-01,2446.121111111111,315.6622222222222,2713.83,1318.38,7161.7726408305925,271.443683021947,102.95,3296.349820963542,77.723,2570764.6,1.49,0.0,1.65,2.277,2.815,21991.68194901316,4.6,1079.58,170.94,998.14,1332.23,61.64,1362.0
190,2018-03-01,2450.8514285714286,316.62952380952385,2640.87,1325.0,7311.506696428572,312.2280970982143,102.91,3247.753584428267,77.917,2578361.8,1.49,0.0,1.65,2.271,2.831,21395.50762648809,4.5,1071.89,169.64,1010.98,1322.89,64.94,1328.9
191,2018-04-01,2457.409047619048,315.5057142857143,2648.05,1315.35,7084.142345610119,307.4661923363095,103.04,3124.2650010850693,78.049,2590840.7,1.48,0.0,1.65,2.192,2.794,21868.7876953125,4.1,1067.76,169.77,993.5,1311.84,68.57,1244.4
192,2018-05-01,2468.2945,316.4845,2705.27,1298.52,7339.327281605114,331.5368194580078,103.34,3147.1321355646305,78.127,2600274.3,1.5,0.0,1.65,2.25,2.86,22590.05450148809,4.0,1076.39,169.16,981.28,1271.8,67.04,1379.0
193,2018-06-01,2398.273684210526,308.00947368421055,2718.37,1253.16,7645.138532366072,384.13333565848217,103.37,2978.06318359375,78.203,2622268.3,1.49,0.0,1.65,2.175,2.805,22562.875093005958,3.7,1092.8,169.14,993.26,1275.06,74.15,1313.7
194,2018-07-01,2288.778181818182,295.45909090909095,2816.29,1224.09,7756.863862537202,381.5152384440104,103.85,2821.058771306818,78.293,2637421.8,1.49,0.0,1.65,2.097,2.75,22322.163174715908,3.7,1122.8,167.13,1007.84,1312.03,68.76,1367.5
195,2018-08-01,2282.913181818182,294.53818181818184,2901.52,1201.4,7892.233462126359,346.257824441661,104.32,2748.159307065217,78.46,2651503.4,1.5,0.0,1.65,2.019,2.656,22494.141474184784,4.0,1121.15,163.73,1009.76,1296.08,69.8,1401.2
196,2018-09-01,2305.939411764706,296.32529411764705,2913.98,1192.5,7983.307411595395,362.6415758634868,104.62,2723.081902754934,79.232,2652829.5,1.54,0.0,1.65,1.953,2.403,23159.29090711805,3.6,1120.6,163.43,1002.78,1304.74,73.25,1366.7
197,2018-10-01,2162.829523809524,278.1747619047619,2711.74,1214.76,7527.083899456522,335.44565217391306,104.26,2601.9574924045137,79.677,2674506.5,1.52,0.0,1.68,2.01,2.452,22690.781338778408,3.5,1130.81,163.3,1002.97,1299.55,65.31,1202.3
198,2018-11-01,2080.5840909090907,270.43,2760.17,1222.5,7236.081449962798,290.3447643461682,103.53,2630.9961381392045,79.799,2692974.8,1.51,0.0,1.71,1.94,2.403,21967.87193080357,3.2,1128.58,162.66,996.02,1282.44,50.93,1239.6
199,2018-12-01,2070.036842105263,266.66105263157897,2506.85,1282.45,6814.291606702303,265.30262997275906,103.03,2573.702551269532,79.861,2699882.3,1.77,0.0,1.91,1.825,2.304,21032.417763157893,3.4,1122.9,162.94,999.21,1277.0,45.41,1155.2
200,2019-01-01,2098.6745454545453,270.87772727272727,2704.1,1321.2,6979.655715215774,325.8142874581473,102.92,2558.4334605823865,79.877,2716722.0,1.76,0.0,1.87,1.807,2.263,20460.512232730263,4.5,1122.0,164.93,1030.47,1281.52,53.79,1272.1
201,2019-02-01,2212.176470588235,286.0094117647059,2784.49,1313.31,7430.077354029605,355.6078957005551,103.02,2779.466748046875,79.824,2730481.9,1.76,0.0,1.87,1.802,2.249,21123.640727796053,4.7,1122.45,166.36,1016.48,1272.47,57.22,1350.2
202,2019-03-01,2164.546,278.5445,2834.4,1292.3,7629.366652715774,359.4357125418527,103.38,3048.2417573474704,79.74,2752723.9,1.76,0.0,1.9,1.789,2.244,21414.884375,4.3,1130.72,168.38,1017.35,1278.47,60.14,1395.5
203,2019-04-01,2210.937727272727,285.9672727272727,2945.83,1283.55,7994.9209216889885,366.1457141694568,103.68,3208.2115157277963,79.63,2763058.0,1.75,0.0,1.86,1.736,2.207,21964.85615234375,4.4,1140.95,169.82,1021.89,1281.77,63.91,1556.2
204,2019-05-01,2090.785714285714,269.447619047619,2752.06,1305.45,7804.820867365057,359.4499997225675,103.79,2898.8030517578127,79.577,2771633.0,1.75,0.0,1.84,1.679,2.153,21218.38003700658,4.0,1183.29,172.15,1075.9,1323.65,53.5,1296.2
205,2019-06-01,2101.864210526316,272.71736842105264,2941.76,1409.45,7825.459008789063,356.61599884033205,103.5,2923.5987741570725,79.508,2799248.0,1.76,0.0,1.8,1.496,2.004,21060.20703125,4.0,1175.62,170.04,1087.71,1327.32,58.47,1459.0
206,2019-07-01,2084.399130434783,272.1473913043478,2980.38,1413.9,8205.598677201704,350.78181596235794,103.5,2947.8459791100545,79.502,2811543.7,1.63,0.0,1.68,1.382,1.885,21593.676491477272,3.9,1175.31,170.86,1085.91,1319.42,58.58,1542.4
207,2019-08-01,1944.7157142857145,255.9033333333333,2926.46,1520.3,7910.933238636364,303.1281793767756,103.74,2847.063998135653,79.546,2832566.1,1.51,0.0,1.49,1.164,1.689,20629.677176339286,3.0,1208.98,171.03,1137.45,1345.55,55.1,1504.9
208,2019-09-01,2041.014736842105,270.1536842105263,2976.74,1472.38,8087.699975585938,281.9454986572265,103.8,2978.3838012695314,79.589,2853272.0,1.52,0.0,1.54,1.287,1.792,21585.458881578947,3.1,1197.55,168.17,1115.69,1318.51,54.07,1558.8
